Customer_ID,Age,Gender,Income,Occupation,City,Credit_Score,Transaction_ID,Amount,Merchant_Type,Transaction_Time,Is_Fraud,Loan_ID,Loan_Amount,Tenure,EMI,Default_Status,Stock_Sentiment_Score,Stock_Return,Investment_Amount,Policy_ID,Claim_Amount,Claim_Status,Risk_Score
CUST00389,54,M,32855.63,Clerk,Phoenix,574,TXN000389,97.87,Utilities,2023-04-13 15:55:24,0,LOAN000389,26832.43,39,790.08,0,2.179,0.0418,3740.8,POL000389,0,0,33.68
CUST00390,31,F,58176.57,Teacher,Dallas,558,TXN000390,34.83,Restaurant,2024-01-07 00:58:40,0,LOAN000390,67341.55,51,1588.76,1,0.194,-0.0388,4477.83,POL000390,0,0,6.73
CUST00391,26,M,101648.8,Lawyer,Dallas,609,TXN000391,123.22,Clothing,2023-02-25 00:20:07,0,LOAN000391,122951.7,53,2750.95,0,-0.147,0.0616,12849.65,POL000391,0,0,80.12
CUST00392,47,M,69786.24,Manager,New York,623,TXN000392,37.98,Entertainment,2023-06-27 19:52:44,0,LOAN000392,50809.22,38,1507.23,0,0.964,0.022,9268.14,POL000392,2400.56,1,47.53
CUST00393,20,F,23453.95,Student,New York,510,TXN000393,33.16,Pharmacy,2023-10-25 12:56:27,0,LOAN000393,9243.92,39,277.73,1,0.249,0.1074,2756,POL000393,0,0,20.97
CUST00394,67,F,25487.06,Retired,Philadelphia,590,TXN000394,43.44,Restaurant,2023-03-11 09:15:07,0,LOAN000394,18172.2,44,479.6,0,0.399,-0.0733,2632.71,POL000394,0,0,79.57
CUST00395,57,F,99468.56,Engineer,Boston,669,TXN000395,218.11,Electronics,2024-07-21 14:25:00,0,LOAN000395,186157.95,15,12965.28,0,2.492,0.022,7745.48,POL000395,0,0,65.15
CUST00396,32,M,102715.3,Engineer,Phoenix,642,TXN000396,109.1,Restaurant,2024-09-18 00:07:27,0,LOAN000396,139445.41,59,2810.82,0,-0.275,-0.0039,14450.6,POL000396,0,0,30.18
CUST00397,18,M,15624.14,Student,Los Angeles,539,TXN000397,387.92,Travel,2023-03-21 13:22:51,0,LOAN000397,18562.83,25,818.95,0,-0.318,0.0505,2135.68,POL000397,0,0,80.41
CUST00398,60,F,46035.23,Service,Miami,619,TXN000398,67.01,Online_Retail,2023-03-22 03:48:57,0,LOAN000398,73180.35,6,12469.23,0,0.117,0.0223,8149.18,POL000398,0,0,43.29
CUST00399,38,F,52270.57,Teacher,Boston,585,TXN000399,45.14,Gas_Station,2023-09-01 09:17:41,0,LOAN000399,27072.38,18,1604.78,0,1.072,0.037,4469.79,POL000399,2483.1,1,53.99
CUST00400,58,F,49907.79,Service,Boston,608,TXN000400,35.19,Gas_Station,2023-10-13 11:50:47,0,LOAN000400,11455.6,6,1953.16,0,-1.507,-0.0865,6251.42,POL000400,0,0,20.01
CUST00401,18,F,26065.98,Student,Los Angeles,531,TXN000401,100.39,Clothing,2024-11-15 06:49:30,0,LOAN000401,23205.74,10,2421.5,0,-1.966,-0.0972,2909.63,POL000401,0,0,40.23
CUST00402,31,F,85385.42,Lawyer,Austin,591,TXN000402,133.72,Utilities,2023-08-21 10:31:25,0,LOAN000402,23455.08,21,1202.55,0,-0.587,0.0044,11264.47,POL000402,4832.03,1,62.5
CUST00403,40,F,46809.46,Sales,Austin,614,TXN000403,91.78,Clothing,2023-04-17 12:16:31,0,LOAN000403,23656.2,20,1264.33,0,-1.634,-0.1009,4917.12,POL000403,0,0,45.32
CUST00404,40,M,29427.82,Service,San Francisco,525,TXN000404,160.6,Utilities,2023-10-25 06:26:14,0,LOAN000404,23116.02,54,527.74,1,-0.425,-0.0351,5789.48,POL000404,4558.09,1,76.34
CUST00405,33,M,56506.87,Sales,San Diego,581,TXN000405,20.53,Online_Retail,2024-08-23 18:20:54,0,LOAN000405,86458.1,33,2942.51,0,0.502,0.0351,7641,POL000405,0,0,18.06
CUST00406,49,M,109966.73,Lawyer,Dallas,686,TXN000406,147.62,Travel,2024-09-23 18:16:37,0,LOAN000406,219229.57,36,6697.24,0,-0.891,-0.0669,17125.38,POL000406,0,0,1.86
CUST00407,23,F,165628.58,Doctor,Austin,687,TXN000407,4.46,Entertainment,2024-08-07 23:52:44,0,LOAN000407,325319.88,28,12517.98,0,-1.427,0.0517,11092.92,POL000407,0,0,70.33
CUST00408,37,F,82486.96,Engineer,San Francisco,707,TXN000408,14,Pharmacy,2024-11-10 05:48:40,0,LOAN000408,113088.23,53,2426.94,0,0.069,0.0626,10082.38,POL000408,2015.11,1,86.27
CUST00409,41,F,47636.68,Teacher,Denver,610,TXN000409,89.14,Utilities,2023-04-14 10:01:32,0,LOAN000409,86629.36,50,2034.93,0,0.863,-0.0613,7315.78,POL000409,0,0,57.68
CUST00410,47,F,37303.26,Sales,Seattle,571,TXN000410,31.59,Pharmacy,2024-05-13 07:50:46,0,LOAN000410,47753.78,48,1178.85,0,-1.695,-0.0805,2660.21,POL000410,0,0,21.3
CUST00411,50,F,70330.93,Lawyer,Atlanta,637,TXN000411,22.14,Gas_Station,2024-06-09 22:45:00,0,LOAN000411,98241.59,22,4782.77,0,0.82,-0.0979,11231.43,POL000411,6617.21,1,96.21
CUST00412,23,F,81980.74,Doctor,New York,544,TXN000412,50.27,Gas_Station,2023-04-21 22:58:27,0,LOAN000412,150866.83,54,3416.68,0,0.817,-0.0228,16194.22,POL000412,0,0,74.22
CUST00413,18,M,31602.76,Service,Dallas,535,TXN000413,102.78,Online_Retail,2023-02-23 03:17:05,0,LOAN000413,26330.29,39,784.89,0,0.954,0.0574,6243.13,POL000413,0,0,46.73
CUST00414,59,M,49027.65,Service,Atlanta,612,TXN000414,3.15,Electronics,2024-02-17 01:23:27,0,LOAN000414,31249,18,1844.65,0,1.218,0.0037,8179.31,POL000414,0,0,93.72
CUST00415,44,F,59487.28,Engineer,Denver,644,TXN000415,36.55,Pharmacy,2024-03-13 12:30:33,0,LOAN000415,98868.29,19,5517.82,0,2.202,0.0671,7123.03,POL000415,0,0,53.27
CUST00416,28,M,117900.77,Lawyer,Austin,627,TXN000416,190.54,Utilities,2023-01-07 13:58:50,0,LOAN000416,191630.23,16,12619.57,0,-0.356,-0.0832,7278.63,POL000416,0,0,61.44
CUST00417,63,F,60075.29,Teacher,Miami,652,TXN000417,20.06,Pharmacy,2024-04-19 01:10:30,0,LOAN000417,11012.89,33,367.64,0,0.11,0.0421,11023.05,POL000417,0,0,76.91
CUST00418,41,M,36542.23,Service,Houston,569,TXN000418,363.03,Travel,2024-05-19 21:15:18,0,LOAN000418,17020.4,47,427.99,0,-0.416,-0.0361,2311.92,POL000418,0,0,43.37
CUST00419,57,F,176546.29,Doctor,Philadelphia,812,TXN000419,114.35,Electronics,2023-05-08 11:21:15,0,LOAN000419,335720.86,37,9623.85,0,0.002,0.0006,21338.75,POL000419,0,0,56.61
CUST00420,41,F,41867.56,Service,Austin,584,TXN000420,107.81,Online_Retail,2023-12-08 20:02:52,0,LOAN000420,80256.96,40,2304.4,0,1.533,0.026,6751.27,POL000420,3784.07,1,62.68
CUST00421,70,M,28388.82,Retired,Dallas,693,TXN000421,73.55,Electronics,2023-09-30 18:36:48,0,LOAN000421,3234.28,36,98.6,0,-1.345,-0.0905,5509.18,POL000421,0,0,52.23
CUST00422,66,M,51770.98,Sales,San Francisco,678,TXN000422,14.14,Grocery,2024-07-15 03:06:32,0,LOAN000422,71114.52,22,3435.71,0,-0.861,-0.0749,3194.91,POL000422,1603.17,1,36.43
CUST00423,36,F,27342.57,Sales,Chicago,583,TXN000423,26.17,Pharmacy,2023-06-15 11:38:29,0,LOAN000423,47669.22,52,1095.47,0,1.377,0.0759,3966.13,POL000423,1369,1,14.77
CUST00424,54,F,35959.11,Service,New York,625,TXN000424,28.76,Pharmacy,2024-05-02 20:15:37,0,LOAN000424,10696.43,14,800.33,0,1.02,0.0404,6102.79,POL000424,0,0,15.05
CUST00425,49,M,124031.73,Doctor,Dallas,703,TXN000425,32.05,Gas_Station,2024-08-04 04:44:31,0,LOAN000425,178011.76,15,12342.82,0,-0.363,0.0452,12015.57,POL000425,0,0,68.53
CUST00426,60,M,36115.38,Service,Los Angeles,568,TXN000426,5.28,Online_Retail,2023-04-28 13:49:05,0,LOAN000426,56805.62,13,4593.05,0,0.854,0.0333,2091.66,POL000426,0,0,30.03
CUST00427,25,F,29212.46,Service,Denver,540,TXN000427,26,Pharmacy,2024-12-15 12:04:09,0,LOAN000427,55080.89,26,2344.73,0,0.341,0.014,2966,POL000427,0,0,43.54
CUST00428,50,M,101537.04,Manager,Atlanta,696,TXN000428,113.46,Clothing,2023-11-16 18:49:43,0,LOAN000428,39816.09,18,2320,0,1.5,-0.0563,16934.25,POL000428,0,0,31.87
CUST00429,55,F,107440.74,Lawyer,Boston,685,TXN000429,97.76,Clothing,2024-04-23 12:29:21,0,LOAN000429,78459.59,55,1646.11,0,0.075,-0.012,12928.38,POL000429,6820.06,1,83.02
CUST00430,18,F,39149.98,Sales,Philadelphia,502,TXN000430,327.38,Travel,2024-06-17 06:31:15,0,LOAN000430,7951.73,10,831.92,0,1.026,0.0191,4968.11,POL000430,0,0,6.44
CUST00431,22,F,31011.93,Service,Seattle,543,TXN000431,23.3,Pharmacy,2023-12-10 14:37:58,0,LOAN000431,35985,11,3422.76,0,2.642,0.1505,3733.37,POL000431,0,0,20.36
CUST00432,18,F,27209.7,Student,Los Angeles,584,TXN000432,208.59,Utilities,2024-10-29 22:51:48,0,LOAN000432,14489.89,35,467.68,0,0.598,0.0463,4355.52,POL000432,0,0,41.24
CUST00433,35,M,80146.82,Lawyer,San Francisco,657,TXN000433,82.38,Electronics,2023-06-18 17:44:03,0,LOAN000433,67103.88,36,2067.68,0,0.049,0.0778,9068.81,POL000433,841.24,1,82.37
CUST00434,50,M,128218.65,Manager,Miami,696,TXN000434,49.75,Gas_Station,2023-03-09 07:58:55,0,LOAN000434,118313.45,22,5696.78,0,0.722,0.0443,24885.6,POL000434,1093.65,1,64.6
CUST00435,62,M,45092.99,Service,Chicago,667,TXN000435,194.55,Online_Retail,2024-11-27 09:42:14,0,LOAN000435,62195.3,16,4073.12,0,-0.365,-0.0429,7653.79,POL000435,0,0,25.64
CUST00436,41,M,55709.23,Teacher,New York,596,TXN000436,174.05,Utilities,2023-03-20 00:48:19,0,LOAN000436,73463.94,25,3202.68,0,2.388,0.0536,5202.2,POL000436,4755.35,1,60.12
CUST00437,64,M,122155.79,Manager,Houston,669,TXN000437,179.75,Electronics,2023-04-19 18:02:02,0,LOAN000437,187671.01,53,4093.5,0,0.18,0.0154,6755.09,POL000437,0,0,40.59
CUST00438,19,M,26166.08,Student,Seattle,506,TXN000438,24.72,Pharmacy,2024-08-07 10:36:12,0,LOAN000438,37461.35,14,2843.98,1,-0.273,-0.0524,4930.47,POL000438,273.34,1,11.36
CUST00439,18,M,29765.68,Student,Dallas,582,TXN000439,201.8,Utilities,2023-04-06 15:49:01,0,LOAN000439,55462.12,7,8145.48,0,-0.836,-0.0359,4834.36,POL000439,0,0,19.19
CUST00440,39,F,57629.65,Teacher,Dallas,597,TXN000440,21.54,Grocery,2024-04-02 22:27:15,0,LOAN000440,91924.74,42,2519.19,0,1.097,0.0117,9165.75,POL000440,0,0,24.56
CUST00441,45,M,111882.85,Doctor,San Francisco,664,TXN000441,101.49,Utilities,2024-07-21 00:21:24,0,LOAN000441,29577.34,6,5026.63,0,0.867,0.0976,15054.5,POL000441,0,0,82.72
CUST00442,39,M,133501.44,Doctor,San Francisco,672,TXN000442,80.12,Clothing,2023-10-26 06:52:25,0,LOAN000442,124367.9,9,14199.11,0,-0.497,-0.114,7904.98,POL000442,0,0,46.42
CUST00443,18,F,19281.37,Student,Austin,582,TXN000443,42.38,Pharmacy,2023-10-01 01:05:57,0,LOAN000443,26133.47,41,734.96,0,0.576,0.0718,2332.55,POL000443,0,0,55.98
CUST00444,38,M,126692.28,Doctor,Chicago,721,TXN000444,75.19,Entertainment,2023-11-30 12:23:10,0,LOAN000444,141083.1,59,2739.76,0,-1.509,-0.077,9547.77,POL000444,0,0,43.61
CUST00445,20,M,34767.39,Clerk,Philadelphia,611,TXN000445,101.6,Utilities,2023-09-02 06:46:23,0,LOAN000445,29304.94,30,1078.06,0,0.185,-0.0649,2007.57,POL000445,338.13,1,64.69
CUST00446,50,F,52710.71,Sales,Philadelphia,617,TXN000446,75.18,Online_Retail,2024-09-06 10:44:16,0,LOAN000446,59925.57,8,7707.46,0,0.453,0.0681,10465.96,POL000446,0,0,3.7
CUST00447,45,M,51150.36,Sales,Atlanta,620,TXN000447,37.71,Grocery,2023-04-19 14:37:25,0,LOAN000447,19117.12,14,1431.26,0,1.707,0.0707,8763.81,POL000447,0,0,15.94
CUST00448,25,M,21827.06,Clerk,Phoenix,496,TXN000448,22.9,Pharmacy,2023-07-12 11:04:22,0,LOAN000448,40094.58,27,1665.94,0,-0.771,0.0473,3135.4,POL000448,3885.94,1,13.64
CUST00449,32,M,27597.91,Service,San Diego,605,TXN000449,198.94,Utilities,2023-08-04 03:03:04,0,LOAN000449,41002.68,28,1608.29,0,-1.278,0.0145,2567.22,POL000449,0,0,25.84
CUST00450,24,F,45835.6,Sales,San Diego,528,TXN000450,28.85,Restaurant,2024-05-15 16:35:54,0,LOAN000450,87270.24,17,5504.59,0,-0.895,0.0851,2859.07,POL000450,0,0,80.35
CUST00451,39,M,87201.57,Engineer,Denver,641,TXN000451,82.18,Grocery,2023-03-07 10:30:35,0,LOAN000451,100685.77,15,7038.16,0,-1.337,0.0012,10973.39,POL000451,7774.26,1,65.87
CUST00452,54,M,88980.08,Lawyer,Philadelphia,634,TXN000452,93.13,Entertainment,2023-07-12 18:10:07,0,LOAN000452,9748.36,39,281.63,0,1.337,0.0189,15813.25,POL000452,0,0,17.6
CUST00453,25,F,56391.37,Sales,Miami,558,TXN000453,102.73,Restaurant,2024-03-05 20:03:39,0,LOAN000453,63191.54,48,1567.73,0,1.549,0.0481,5169.81,POL000453,7533.17,1,85.25
CUST00454,47,M,44231.93,Sales,Austin,583,TXN000454,40.74,Grocery,2024-04-11 19:26:04,0,LOAN000454,30029.64,15,2115.08,0,0.32,0.0686,3090.96,POL000454,0,0,96.38
CUST00455,32,F,96705.21,Engineer,New York,612,TXN000455,37,Gas_Station,2024-04-11 00:57:26,1,LOAN000455,175688.04,35,5625.27,0,1.221,-0.0145,8910.98,POL000455,0,0,48.58
CUST00456,28,F,48844.75,Sales,Denver,558,TXN000456,1,Online_Retail,2024-07-14 03:45:46,0,LOAN000456,43180.89,27,1769.48,0,0.134,-0.0299,8727.52,POL000456,0,0,1.99
CUST00457,38,M,29605.65,Service,Miami,559,TXN000457,147.53,Electronics,2024-04-16 22:21:22,0,LOAN000457,31792.03,11,3019.2,0,-0.095,-0.0174,1543.36,POL000457,0,0,85.96
CUST00458,24,F,108404.97,Engineer,Miami,651,TXN000458,59.87,Grocery,2023-08-10 07:18:31,0,LOAN000458,56316.07,55,1199.38,0,-0.333,-0.1119,7234.12,POL000458,0,0,8.39
CUST00459,31,F,27025.18,Clerk,Philadelphia,525,TXN000459,111.84,Entertainment,2024-08-28 01:02:48,0,LOAN000459,12680.75,7,1869.35,1,-0.31,0.0007,2059.1,POL000459,0,0,60.16
CUST00460,22,M,29595.77,Student,Los Angeles,550,TXN000460,133.93,Travel,2024-06-20 07:24:25,0,LOAN000460,47926.03,35,1561.99,0,-1.548,-0.1253,4106.87,POL000460,1508.17,1,86.72
CUST00461,69,F,36003.49,Retired,Philadelphia,680,TXN000461,163.45,Electronics,2023-01-21 20:02:35,0,LOAN000461,61840.91,7,9023.89,0,0.264,0.0079,2616.39,POL000461,0,0,90.06
CUST00462,40,F,43293.8,Sales,Los Angeles,577,TXN000462,28.49,Pharmacy,2024-10-20 13:51:15,0,LOAN000462,86119.8,37,2652.47,0,-0.04,0.0425,5065.29,POL000462,0,0,40.7
CUST00463,29,M,127849.31,Lawyer,San Francisco,634,TXN000463,22.08,Grocery,2024-10-19 22:31:46,0,LOAN000463,146305.99,47,3589.84,0,0.745,-0.0089,21884.75,POL000463,0,0,36.34
CUST00464,43,M,34674.66,Service,Miami,583,TXN000464,259.13,Electronics,2024-05-26 09:33:56,0,LOAN000464,7905.45,21,405.89,0,0.094,0.0857,3092.56,POL000464,0,0,65.74
CUST00465,38,M,110004.83,Lawyer,San Diego,691,TXN000465,113.8,Utilities,2024-11-11 06:36:07,0,LOAN000465,162655.3,17,10017.51,0,-0.163,-0.0763,17063.53,POL000465,0,0,9.03
CUST00466,36,F,97841.99,Manager,Phoenix,645,TXN000466,46.09,Grocery,2023-08-23 07:09:04,0,LOAN000466,71289.31,6,12128.81,0,-0.871,0.0421,12008.91,POL000466,0,0,94.32
CUST00467,49,M,53036.03,Sales,Phoenix,605,TXN000467,56.44,Restaurant,2023-06-09 13:47:08,0,LOAN000467,71354.6,58,1484.03,0,0.072,0.0352,9011.13,POL000467,0,0,72.42
CUST00468,51,F,47067.55,Service,Seattle,633,TXN000468,28.43,Entertainment,2024-02-07 03:32:35,0,LOAN000468,60109.03,13,4824.16,0,0.738,-0.071,8439.31,POL000468,0,0,14.06
CUST00469,32,F,93854.52,Engineer,Boston,594,TXN000469,99.65,Clothing,2024-04-16 09:56:12,0,LOAN000469,66054.18,53,1487.29,0,-1.143,0.1127,9519.4,POL000469,3467.5,1,11.19
CUST00470,31,F,29588.36,Sales,Miami,582,TXN000470,89.22,Clothing,2024-01-31 18:11:20,0,LOAN000470,37608.3,55,825.49,0,0.087,-0.0014,1854.01,POL000470,4724.42,1,73.45
CUST00471,35,F,47282.55,Clerk,Atlanta,599,TXN000471,45.13,Entertainment,2023-05-27 12:37:33,0,LOAN000471,57208.24,18,3383.83,0,0.233,-0.0392,3393.02,POL000471,0,0,93.29
CUST00472,18,F,16687.54,Student,Austin,513,TXN000472,190.73,Travel,2024-08-03 20:48:57,0,LOAN000472,13225.5,20,719.07,0,-0.718,-0.0847,3172.16,POL000472,0,0,52.2
CUST00473,18,F,36195.28,Service,Boston,517,TXN000473,72.78,Entertainment,2023-11-01 06:46:05,0,LOAN000473,33074.67,58,715.95,1,-0.588,-0.0228,2646.69,POL000473,7313.25,1,82.9
CUST00474,60,F,165421.04,Doctor,Chicago,728,TXN000474,232.68,Utilities,2023-08-18 13:18:11,0,LOAN000474,93914.94,49,2141.7,0,0.231,-0.0018,20577.09,POL000474,0,0,94.97
CUST00475,64,M,36744.92,Service,Philadelphia,650,TXN000475,65.6,Entertainment,2024-05-16 21:28:39,0,LOAN000475,55325.02,13,4431.57,0,-1.133,-0.0175,7313.63,POL000475,0,0,93.16
CUST00476,36,M,112893.97,Doctor,Los Angeles,691,TXN000476,99.84,Entertainment,2023-02-12 09:14:32,0,LOAN000476,191491.78,15,13298.39,0,0.35,-0.0079,18690.18,POL000476,0,0,25.18
CUST00477,48,F,69318.46,Engineer,Austin,616,TXN000477,60.98,Electronics,2024-08-31 19:07:14,0,LOAN000477,103468.08,51,2384.29,0,-0.895,0.0138,5940.05,POL000477,0,0,88.46
CUST00478,44,F,49764.82,Sales,Miami,621,TXN000478,31.58,Pharmacy,2024-11-28 10:18:11,0,LOAN000478,48740.26,10,5044.96,0,1.063,0.0019,5774.1,POL000478,0,0,23.81
CUST00479,75,M,28151.79,Retired,Chicago,585,TXN000479,45.13,Clothing,2024-09-08 13:05:41,0,LOAN000479,19154.38,55,419.88,0,2.338,-0.05,4099.92,POL000479,0,0,12.23
CUST00480,56,F,107501.69,Engineer,Atlanta,671,TXN000480,78.46,Travel,2023-07-05 21:38:27,0,LOAN000480,46651.79,24,2079.85,0,-0.861,-0.0247,8775.2,POL000480,0,0,80.67
CUST00481,38,M,68151.33,Teacher,Philadelphia,613,TXN000481,126.06,Electronics,2024-01-20 09:22:32,0,LOAN000481,115816.83,52,2628.7,0,0.534,-0.1077,10914.72,POL000481,0,0,32.93
CUST00482,25,M,57561.15,Sales,Phoenix,550,TXN000482,159.59,Clothing,2023-10-27 17:25:42,0,LOAN000482,21067.56,43,575,0,-0.727,0.0032,5857.5,POL000482,4106.83,1,58.43
CUST00483,18,M,22189.16,Student,Miami,500,TXN000483,39.5,Pharmacy,2023-03-29 13:41:39,0,LOAN000483,13316.73,16,892.47,0,1.041,-0.0281,3247.14,POL000483,0,0,39
CUST00484,43,F,34972.68,Service,Seattle,570,TXN000484,69.72,Entertainment,2023-07-07 06:05:22,0,LOAN000484,8578.05,58,181.28,1,-1.265,-0.0171,5711.83,POL000484,0,0,74.84
CUST00485,28,F,79597.48,Doctor,Miami,614,TXN000485,14.67,Pharmacy,2024-01-24 00:53:36,0,LOAN000485,10777.3,48,261.69,0,0.481,0.0753,5364.8,POL000485,0,0,23.59
CUST00486,18,M,20970.65,Student,San Diego,521,TXN000486,90.19,Clothing,2024-05-10 14:43:00,0,LOAN000486,3339.98,25,147.91,0,-0.873,-0.0649,1575.74,POL000486,0,0,42.29
CUST00487,30,M,53683.66,Sales,Chicago,516,TXN000487,46.03,Gas_Station,2024-04-06 07:39:12,0,LOAN000487,46691.66,25,2069.81,0,-0.207,0.0489,5895.1,POL000487,0,0,14.43
CUST00488,23,M,46309.08,Clerk,Austin,498,TXN000488,53.51,Grocery,2023-02-25 03:45:34,0,LOAN000488,84374.07,26,3624.41,0,-1.031,-0.0423,4408.86,POL000488,0,0,17.52
CUST00489,65,M,22593.91,Retired,Seattle,604,TXN000489,13.12,Grocery,2024-02-15 07:58:26,0,LOAN000489,25589.68,23,1202.84,0,0.822,0.1041,3658.46,POL000489,6900.75,1,96.99
CUST00490,53,M,40990.08,Clerk,Los Angeles,630,TXN000490,43.29,Restaurant,2024-11-21 07:01:33,0,LOAN000490,40867.01,55,878.42,0,-0.837,-0.035,6675.82,POL000490,0,0,43.95
CUST00491,39,F,39291.39,Clerk,Phoenix,504,TXN000491,146.8,Utilities,2023-01-10 08:56:43,0,LOAN000491,31238.83,15,2222.96,1,0.552,-0.031,5103.09,POL000491,0,0,25.43
CUST00492,62,M,64417.97,Sales,San Francisco,643,TXN000492,35.36,Pharmacy,2023-10-08 11:21:30,0,LOAN000492,100947.8,39,2907.99,0,-0.344,0.0275,6890.8,POL000492,3281.74,1,58.95
CUST00493,41,F,80036.57,Manager,San Diego,616,TXN000493,1,Entertainment,2024-12-26 09:36:45,0,LOAN000493,52255.75,31,1863.78,0,-0.114,-0.0241,12472.99,POL000493,0,0,49.04
CUST00494,27,M,48816.55,Sales,Miami,614,TXN000494,28.38,Pharmacy,2023-09-03 19:28:40,0,LOAN000494,52223.1,35,1671.15,0,0.148,-0.0391,5916,POL000494,0,0,37.47
CUST00495,62,F,95954.61,Manager,Denver,678,TXN000495,65.72,Entertainment,2023-04-13 12:20:21,0,LOAN000495,101147.46,14,7518.99,0,-0.762,-0.0391,6886.9,POL000495,2291.05,1,94.87
CUST00496,48,F,58829.46,Teacher,Philadelphia,636,TXN000496,56.99,Gas_Station,2023-10-28 11:11:15,0,LOAN000496,100666.94,51,2300.87,0,0.21,0.002,10621.17,POL000496,0,0,31.65
CUST00497,24,F,33277.71,Service,Boston,555,TXN000497,53.86,Gas_Station,2024-10-30 14:44:09,0,LOAN000497,42151.82,56,922.56,0,1.53,0.0977,1723.1,POL000497,0,0,42.38
CUST00498,37,F,83607.25,Engineer,Chicago,563,TXN000498,179.13,Utilities,2024-10-13 15:35:45,0,LOAN000498,90033.28,36,2852.15,0,-0.778,-0.1123,15808.74,POL000498,0,0,68.27
CUST00499,26,F,73017.83,Engineer,Miami,618,TXN000499,180.01,Travel,2024-03-17 11:22:42,0,LOAN000499,32155.29,47,793.77,0,1.172,0.0246,8566.68,POL000499,8745.86,1,96.33
CUST00500,19,F,44013.51,Sales,Seattle,558,TXN000500,4.6,Clothing,2023-11-23 21:27:53,0,LOAN000500,59545.23,60,1231.44,0,1.498,0.0612,6680.11,POL000500,0,0,87.94
CUST00501,53,M,109529.51,Lawyer,Boston,700,TXN000501,58.21,Restaurant,2023-10-11 19:46:55,0,LOAN000501,164102.33,9,18692.46,0,-0.816,-0.0067,21277.69,POL000501,0,0,93.7
CUST00502,68,F,27779.93,Retired,Seattle,751,TXN000502,60.03,Gas_Station,2024-02-29 08:49:05,0,LOAN000502,21715.89,11,2023.67,0,-1.455,0.0364,4234.53,POL000502,0,0,36.3
CUST00503,19,M,23706.02,Student,Miami,469,TXN000503,339.35,Electronics,2024-06-14 10:57:45,0,LOAN000503,24334.71,19,1397.12,1,0.302,0.0023,1331.16,POL000503,0,0,71.57
CUST00504,48,F,117455.92,Engineer,Atlanta,735,TXN000504,64.21,Grocery,2023-05-15 04:40:19,0,LOAN000504,94191.06,9,10698.15,0,-0.547,-0.0202,22041.4,POL000504,932.08,1,82.14
CUST00505,30,F,111218.39,Lawyer,San Francisco,632,TXN000505,77.17,Entertainment,2024-08-15 10:14:31,0,LOAN000505,54816.29,31,1947.1,0,1.869,0.067,16194.91,POL000505,0,0,2.11
CUST00506,32,M,95031.3,Lawyer,Los Angeles,637,TXN000506,130.37,Online_Retail,2024-01-01 20:20:56,0,LOAN000506,74730.48,52,1679.33,0,0.035,0.0057,18381.67,POL000506,5824.51,1,96.68
CUST00507,31,F,91720.97,Engineer,Miami,622,TXN000507,38.88,Grocery,2024-08-21 08:40:57,0,LOAN000507,88402.74,53,1967.11,0,-0.802,-0.0356,10526.62,POL000507,0,0,60.58
CUST00508,27,M,111988.33,Doctor,Miami,623,TXN000508,37.4,Gas_Station,2023-02-26 16:39:59,0,LOAN000508,219846.6,44,5734.56,0,-1.147,0.0029,21020.92,POL000508,0,0,84.15
CUST00509,40,M,129635.62,Lawyer,San Diego,662,TXN000509,73.38,Gas_Station,2023-01-13 23:06:46,0,LOAN000509,186299.2,22,9027.52,0,1.09,-0.0108,23172.8,POL000509,0,0,66.22
CUST00510,27,M,128871.41,Doctor,San Francisco,662,TXN000510,105.74,Electronics,2024-04-01 05:14:57,0,LOAN000510,216030.96,24,9648.78,0,-0.571,-0.042,12918.73,POL000510,4083.19,1,94.08
CUST00511,44,M,36205.96,Service,Philadelphia,548,TXN000511,361.48,Electronics,2023-02-22 10:53:54,0,LOAN000511,21734.46,56,477.16,0,0.044,-0.0255,3260.82,POL000511,0,0,69.07
CUST00512,39,F,59380.11,Teacher,New York,629,TXN000512,74.24,Online_Retail,2023-01-11 17:07:41,0,LOAN000512,25552.13,54,558.02,0,0.956,0.0868,3844.36,POL000512,3530.41,1,78.88
CUST00513,36,F,70639.95,Lawyer,Philadelphia,600,TXN000513,76.51,Grocery,2023-07-23 15:29:16,0,LOAN000513,56092.63,11,5305.56,0,-0.484,-0.1707,10465.41,POL000513,0,0,23.97
CUST00514,26,M,23239.4,Service,Phoenix,511,TXN000514,79.66,Utilities,2023-06-17 13:44:23,0,LOAN000514,39213.96,34,1325.18,0,-0.046,0.0189,2525.5,POL000514,5065.28,1,55.27
CUST00515,31,F,68889.96,Manager,Chicago,587,TXN000515,146.87,Online_Retail,2023-01-31 22:25:35,0,LOAN000515,56147.02,16,3718.03,0,-0.017,0.0014,11433.85,POL000515,0,0,30.93
CUST00516,51,F,46800.78,Clerk,Houston,656,TXN000516,35.26,Grocery,2024-12-17 14:07:28,0,LOAN000516,50596.62,21,2564.21,0,0.683,-0.0704,7598.74,POL000516,8282.02,1,95.85
CUST00517,47,M,173025.64,Doctor,Philadelphia,720,TXN000517,11.69,Gas_Station,2023-02-16 23:13:16,0,LOAN000517,302564.21,35,9390,0,0.591,0.0273,27709.54,POL000517,0,0,36.29
CUST00518,25,F,72313,Teacher,Denver,603,TXN000518,54.37,Grocery,2024-09-05 01:25:55,0,LOAN000518,73470.67,30,2708.19,0,-0.22,0.0194,10001.51,POL000518,0,0,81.23
